Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,New_Item_type,Outlet_Age,Item_Age,Visibility_Avg,Visibility_Ratio,Item_MRP_Log,Item_Weight_x_Item_Visibility,Item_Weight_x_Outlet_Age,MRP_x_Visibility,Visibility_x_Size,Visibility_x_Tier,Visibility_x_OutletType
FDY02,8.945,Regular,0.146701312,Dairy,262.291,OUT010,1998,Small,Tier 3,Grocery Store,1314.955,FOOD,15,2011.0,0.10847258333333333,1.3524275673346031,5.573259884376094,1.31224323584,134.175,38.478433825792,0.146701312,0.440103936,0.0
FDV15,10.3,Low Fat,0.146999264,Meat,103.7648,OUT017,2007,Small,Tier 2,Supermarket Type1,2804.3496,FOOD,6,1998.0,0.15967546684000003,0.9206127084463013,4.651717837604743,1.5140924192,61.800000000000004,15.253349229107197,0.146999264,0.293998528,0.146999264
FDC34,16.0,Regular,0.173109453,Snack Foods,155.2972,OUT045,2002,Small,Tier 2,Supermarket Type1,3894.93,FOOD,11,1979.0,0.18187054517333334,0.9518278665465949,5.051759322999534,2.769751248,176.0,26.8834133444316,0.173109453,0.346218906,0.173109453
FDX10,6.385,Regular,0.124410284,Snack Foods,34.3874,OUT017,2007,Small,Tier 2,Supermarket Type1,388.1614,FOOD,6,2003.0,0.1237984195,1.0049424257795148,3.5663558245774376,0.79435966334,38.31,4.2781462000216,0.124410284,0.248820568,0.124410284
NCF19,13.0,Low Fat,0.035079516,Household,47.9034,OUT013,1987,High,Tier 3,Supermarket Type1,583.2408,Non-Consumable,26,1994.0,0.0404096326,0.8680978703082788,3.889846923716104,0.456033708,338.0,1.6804280867544,0.10523854799999999,0.10523854799999999,0.035079516
FDE17,20.1,Regular,0.054763518,Frozen Foods,150.9366,OUT017,2007,Small,Tier 2,Supermarket Type1,3476.1418,FOOD,6,1996.0,0.05453008016666667,1.0042809002411117,5.0234633285705215,1.1007467118,120.60000000000001,8.2658192109588,0.054763518,0.109527036,0.054763518
FDJ08,11.1,Low Fat,0.111122936,Fruits and Vegetables,189.2846,OUT018,2009,Medium,Tier 3,Supermarket Type2,3630.6074,FOOD,4,2005.0,0.127586867,0.8709590462786425,5.24852084617202,1.2334645896,44.4,21.033860491585603,0.222245872,0.333368808,0.222245872
NCN53,5.175,Low Fat,0.030330202,Health and Hygiene,35.4874,OUT013,1987,High,Tier 3,Supermarket Type1,388.1614,Non-Consumable,26,1960.0,0.036550284571428567,0.8298212272664269,3.5969669955118664,0.15695879534999999,134.54999999999998,1.0763400104548,0.090990606,0.090990606,0.030330202
FDC16,11.5,Regular,0.020598200333333334,Dairy,88.254,OUT046,1997,Small,Tier 1,Supermarket Type1,1298.31,FOOD,16,1997.0,0.020598200333333334,1.0,4.491486237582626,0.23687930383333333,184.0,1.8178735722180002,0.020598200333333334,0.020598200333333334,0.020598200333333334
FDO15,16.75,Regular,0.008601441,Meat,73.7038,OUT018,2009,Medium,Tier 3,Supermarket Type2,1404.1722,FOOD,4,1998.0,0.009647534,0.8915688713820548,4.3135309609921855,0.14407413675,67.0,0.6339588871758,0.017202882,0.025804322999999997,0.017202882
FDQ23,6.55,Low Fat,0.024407061,Breads,102.3332,OUT027,1985,Medium,Tier 3,Supermarket Type3,1948.1308,FOOD,28,1990.0,0.028207957,0.8652544741187744,4.63795871848767,0.15986624955,183.4,2.4976526547252003,0.048814122,0.073221183,0.073221183
DRF37,17.25,Low Fat,0.084262458,Soft Drinks,261.591,OUT013,1987,High,Tier 3,Supermarket Type1,3418.883,Drinks,26,1976.0,0.08451624499999999,0.9969971808378378,5.57059768862334,1.4535274005,448.5,22.042300650678,0.252787374,0.252787374,0.084262458
FDN40,5.88,Low Fat,0.08644044,Frozen Foods,155.3998,OUT035,2004,Small,Tier 2,Supermarket Type1,2153.1972,FOOD,9,1973.0,0.086590368,0.9982685372118986,5.052415549338015,0.5082697871999999,52.92,13.432827087911999,0.08644044,0.17288088,0.08644044
FDN24,14.1,Low Fat,0.112718928,Baking Goods,54.2956,OUT027,1985,Medium,Tier 3,Supermarket Type3,1310.2944,FOOD,28,1989.0,0.1303416528,0.8647959081273825,4.01269333935913,1.5893368847999998,394.8,6.1201418271168,0.225437856,0.338156784,0.338156784
FDF16,7.3,Low Fat,0.086619573,Frozen Foods,147.6076,OUT017,2007,Small,Tier 2,Supermarket Type1,3251.7672,FOOD,6,1997.0,0.101509481375,0.8533150975326811,5.001309274986616,0.6323228829,43.8,12.7857072835548,0.086619573,0.173239146,0.086619573
FDH27,7.075,Low Fat,0.058437653,Dairy,143.0128,OUT049,1999,Medium,Tier 1,Supermarket Type1,1150.5024,FOOD,14,1986.0,0.068828576125,0.8490318453467789,4.969902184514506,0.413446394975,99.05,8.3573323809584,0.116875306,0.058437653,0.058437653
FDY52,6.365,Low Fat,0.0084558516,Frozen Foods,59.7536,OUT017,2007,Small,Tier 2,Supermarket Type1,980.0576,FOOD,6,1961.0,0.0084558516,1.0,4.106826339724156,0.053821495434,38.19,0.50526757416576,0.0084558516,0.0169117032,0.0084558516
NCH55,16.35,Low Fat,0.034504414,Household,125.202,OUT027,1985,Medium,Tier 3,Supermarket Type3,2783.044,Non-Consumable,28,1958.0,0.04292132033333333,0.8038991748630658,4.837883797842076,0.5641471689,457.80000000000007,4.320021641627999,0.069008828,0.10351324199999999,0.10351324199999999
NCH18,9.3,Low Fat,0.044652785,Household,247.0802,OUT035,2004,Small,Tier 2,Supermarket Type1,1228.401,Non-Consumable,9,1995.0,0.049674896,0.8989004224588613,5.513752080983419,0.41527090050000004,83.7,11.032819048357,0.044652785,0.08930557,0.044652785
DRC01,5.92,Regular,0.019184026,Soft Drinks,50.3692,OUT013,1987,High,Tier 3,Supermarket Type1,591.2304,Drinks,26,2012.0,0.019219470166666665,0.9981558197827879,3.939038771066107,0.11356943392,153.92,0.9662840423992,0.057552078,0.057552078,0.019184026
NCO14,9.6,Low Fat,0.029638267,Household,42.6086,OUT035,2004,Small,Tier 2,Supermarket Type1,133.8258,Non-Consumable,9,1999.0,0.0336374212,0.8811099645177317,3.7752543786106396,0.2845273632,86.39999999999999,1.2628450632962,0.029638267,0.059276534,0.029638267
DRG39,14.15,Low Fat,0.042180995,Dairy,52.0982,OUT046,1997,Small,Tier 1,Supermarket Type1,578.5802,Drinks,16,1974.0,0.042260130666666666,0.9981274154760461,3.972143029368248,0.59686107925,226.4,2.1975539137089997,0.042180995,0.042180995,0.042180995
DRK13,11.8,Low Fat,0.11507174,Soft Drinks,198.2084,OUT013,1987,High,Tier 3,Supermarket Type1,3769.7596,Drinks,26,2000.0,0.11527526083333334,0.998234479524383,5.294351512936123,1.3578465320000002,306.8,22.808185470616003,0.34521522000000004,0.34521522000000004,0.11507174
FDD41,6.765,Regular,0.087437069,Frozen Foods,106.1306,OUT045,2002,Small,Tier 2,Supermarket Type1,1672.4896,FOOD,11,1972.0,0.0873119425,1.001433097196297,4.674048650930864,0.591511771785,74.41499999999999,9.279748595211402,0.087437069,0.174874138,0.087437069
FDQ19,7.349999999999999,Regular,0.014295564,Fruits and Vegetables,242.6512,OUT027,1985,Medium,Tier 3,Supermarket Type3,12117.56,FOOD,28,1994.0,0.0167718195,0.8523561799600813,5.495737694374863,0.10507239539999999,205.79999999999995,3.4688357592768,0.028591128,0.042886692000000004,0.042886692000000004
FDX58,13.15,Low Fat,0.073251428,Snack Foods,181.695,OUT010,1998,Small,Tier 3,Grocery Store,549.285,FOOD,15,1955.0,0.047468113374999996,1.5431712531170299,5.207818095740724,0.9632562781999999,197.25,13.309418210459999,0.073251428,0.21975428399999997,0.0
FDK40,7.035,Low Fat,0.021743592,Frozen Foods,263.191,OUT027,1985,Medium,Tier 3,Supermarket Type3,6574.775,FOOD,28,1973.0,0.0218616944,0.994597747190172,5.5766723264058005,0.15296616972,196.98000000000002,5.722717722071999,0.043487184,0.06523077599999999,0.06523077599999999
FDI52,18.7,Low Fat,0.10527024,Frozen Foods,122.9072,OUT017,2007,Small,Tier 2,Supermarket Type1,490.0288,FOOD,6,1961.0,0.10489257916666667,1.003600453305026,4.819532898326841,1.968553488,112.19999999999999,12.938470441728,0.10527024,0.21054048,0.10527024
FDT28,13.3,Low Fat,0.063513272,Frozen Foods,149.9708,OUT013,1987,High,Tier 3,Supermarket Type1,2106.5912,FOOD,26,1985.0,0.06365323333333334,0.997801190512972,5.017086440631644,0.8447265176,345.8,9.5251362124576,0.19053981599999997,0.19053981599999997,0.063513272
FDH52,9.42,Regular,0.044151435,Frozen Foods,61.5194,OUT017,2007,Small,Tier 2,Supermarket Type1,866.8716,FOOD,6,1961.0,0.05490353266666667,0.8041638280009159,4.135476908578243,0.41590651770000003,56.519999999999996,2.716169790339,0.044151435,0.08830287,0.044151435
FDZ38,17.6,Low Fat,0.008001018,Dairy,170.4422,OUT046,1997,Small,Tier 1,Supermarket Type1,2759.0752,FOOD,16,1975.0,0.009007714666666666,0.8882406133053948,5.144246183560821,0.14081791680000003,281.6,1.3637111101596002,0.008001018,0.008001018,0.008001018
FDF12,8.235,Low Fat,0.0828941,Baking Goods,149.3076,OUT017,2007,Small,Tier 2,Supermarket Type1,1921.4988,FOOD,6,2001.0,0.08251142633333333,1.0046378263432354,5.01268386101613,0.6826329135,49.41,12.376719125160001,0.0828941,0.1657882,0.0828941
NCE06,5.825,Low Fat,0.091042211,Household,162.6894,OUT027,1985,Medium,Tier 3,Supermarket Type3,2588.6304,Non-Consumable,28,2007.0,0.11753488059999999,0.7745973836468083,5.097970729684337,0.530320879075,163.1,14.8116026822634,0.182084422,0.273126633,0.273126633
FDO45,13.15,Regular,0.038011783,Snack Foods,89.6856,OUT049,1999,Medium,Tier 1,Supermarket Type1,703.0848,FOOD,14,1968.0,0.038006354666666665,1.0001428269925108,4.507398579356701,0.49985494645,184.1,3.4091095654248,0.076023566,0.038011783,0.038011783
NCS18,12.65,Low Fat,0.042296724,Household,106.3938,OUT045,2002,Small,Tier 2,Supermarket Type1,3751.783,Non-Consumable,11,1995.0,0.04226873,1.0006622862811352,4.6765024522892515,0.5350535586,139.15,4.5001091939112,0.042296724,0.084593448,0.042296724
NCE54,20.7,Low Fat,0.02695441,Household,73.2354,OUT045,2002,Small,Tier 2,Supermarket Type1,1504.708,Non-Consumable,11,1959.0,0.029792326714285715,0.9047433675958949,4.307241125351374,0.557956287,227.7,1.974016998114,0.02695441,0.05390882,0.02695441
FDB50,13.0,Low Fat,0.153930108,Canned,76.7986,OUT045,2002,Small,Tier 2,Supermarket Type1,2648.5524,FOOD,11,1963.0,0.1540275828,0.9993671601006259,4.354123436163825,2.0010914040000003,143.0,11.8216167922488,0.153930108,0.307860216,0.153930108
FDZ20,16.1,Low Fat,0.034376537,Fruits and Vegetables,256.1356,OUT045,2002,Small,Tier 2,Supermarket Type1,6358.39,FOOD,11,1993.0,0.03764950342857143,0.9130674741891113,5.549603572208466,0.5534622457,177.10000000000002,8.8050549304172,0.034376537,0.068753074,0.034376537
FDB11,16.0,Low Fat,0.060971431,Starchy Foods,226.2404,OUT045,2002,Small,Tier 2,Supermarket Type1,4725.8484,FOOD,11,2002.0,0.0609480382,1.0003838154711926,5.426008487940853,0.975542896,176.0,13.7942009380124,0.060971431,0.121942862,0.060971431
FDU22,12.35,Low Fat,0.11097375324999999,Snack Foods,118.9124,OUT013,1987,High,Tier 3,Supermarket Type1,3199.8348,FOOD,26,1991.0,0.11097375325,0.9999999999999999,4.786761476202303,1.3705258526374997,321.09999999999997,13.1961553359653,0.33292125975,0.33292125975,0.11097375324999999
FDY48,14.0,Low Fat,0.023831558,Baking Goods,103.1332,OUT018,2009,Medium,Tier 3,Supermarket Type2,1948.1308,FOOD,4,1965.0,0.026725272999999997,0.8917236504936732,4.64567084888687,0.333641812,56.0,2.4578248375256,0.047663116,0.071494674,0.047663116
NCP30,20.5,Low Fat,0.032762495,Household,40.0822,OUT035,2004,Small,Tier 2,Supermarket Type1,1257.0304,Non-Consumable,9,1983.0,0.03278712533333333,0.9992487803342646,3.7155749376672866,0.6716311475000001,184.5,1.313192877089,0.032762495,0.06552499,0.032762495
FDD08,8.3,Low Fat,0.035347676,Fruits and Vegetables,38.0506,OUT035,2004,Small,Tier 2,Supermarket Type1,531.3084,FOOD,9,2005.0,0.035386303333333334,0.9989084100430194,3.6648582410844295,0.29338571080000003,74.7,1.3450002804056003,0.035347676,0.070695352,0.035347676
NCG42,19.2,Low Fat,0.041291929,Household,130.131,OUT049,1999,Medium,Tier 1,Supermarket Type1,1038.648,Non-Consumable,14,1971.0,0.0412838925,1.0001946642991573,4.876196823534235,0.7928050367999999,268.8,5.373360012699,0.082583858,0.041291929,0.041291929
NCT30,9.1,Low Fat,0.080747059,Household,46.9718,OUT017,2007,Small,Tier 2,Supermarket Type1,850.8924,Non-Consumable,6,1983.0,0.09950646333333334,0.8114755192284159,3.8706133382621433,0.7347982368999999,54.599999999999994,3.7928347059361998,0.080747059,0.161494118,0.080747059
FDT37,14.15,Low Fat,0.035240817,Canned,255.5014,OUT013,1987,High,Tier 3,Supermarket Type1,5355.0294,FOOD,26,1976.0,0.041931873999999994,0.8404302893784333,5.5471341226855975,0.49865756055000005,367.90000000000003,9.004078080643799,0.105722451,0.105722451,0.035240817
FDU04,7.93,Low Fat,0.005557062,Frozen Foods,122.1414,OUT049,1999,Medium,Tier 1,Supermarket Type1,2924.1936,FOOD,14,2009.0,0.0069396810000000005,0.8007662023657859,4.813333288591735,0.044067501659999994,111.02,0.6787473325668,0.011114124,0.005557062,0.005557062
NCH30,17.1,Low Fat,0.067154053,Household,114.386,OUT046,1997,Small,Tier 1,Supermarket Type1,1245.046,Non-Consumable,16,1983.0,0.07467918116666668,0.8992339223715867,4.748283029556765,1.1483343063000002,273.6,7.681483506458,0.067154053,0.067154053,0.067154053
DRG37,16.2,Low Fat,0.019362306,Soft Drinks,154.6972,OUT013,1987,High,Tier 3,Supermarket Type1,1713.7692,Drinks,26,1976.0,0.021475471857142856,0.9016009580045615,5.047913095377031,0.3136693572,421.2,2.9952945237432003,0.058086918,0.058086918,0.019362306
FDS13,6.465,Low Fat,0.124506117,Canned,264.7884,OUT046,1997,Small,Tier 1,Supermarket Type1,3709.8376,FOOD,16,2000.0,0.15421157883333333,0.8073720400370326,5.5827005034908455,0.8049320464049999,103.44,32.9677755106428,0.124506117,0.124506117,0.124506117
FDQ47,7.155,Regular,0.168871496,Breads,34.3874,OUT018,2009,Medium,Tier 3,Supermarket Type2,670.4606,FOOD,4,1966.0,0.18018802180800003,0.937196015059989,3.5663558245774376,1.20827555388,28.62,5.8070516815504005,0.337742992,0.5066144880000001,0.337742992
FDY26,20.6,Regular,0.030504756,Dairy,212.6244,OUT035,2004,Small,Tier 2,Supermarket Type1,3599.3148,FOOD,9,1987.0,0.0346162474,0.8812265421930165,5.364219332771776,0.6283979736,185.4,6.486055441646401,0.030504756,0.061009512,0.030504756
FDB14,20.25,Regular,0.103142373,Canned,94.612,OUT018,2009,Medium,Tier 3,Supermarket Type2,652.484,FOOD,4,1999.0,0.114278048,0.9025563072270888,4.560298335192554,2.0886330532499997,81.0,9.758506194275999,0.206284746,0.309427119,0.206284746
FDV45,16.75,Low Fat,0.078872251,Snack Foods,189.5556,OUT019,1985,Small,Tier 1,Grocery Store,1126.5336,FOOD,28,1968.0,0.04989230771428571,1.580849926839853,5.2499440154999455,1.32111020425,469.0,14.9506768616556,0.078872251,0.078872251,0.0
FDR23,15.85,Low Fat,0.082120687,Breads,177.437,OUT018,2009,Medium,Tier 3,Supermarket Type2,5645.984,FOOD,4,1990.0,0.09845637114285714,0.8340820004511991,5.184235597744827,1.3016128889499998,63.4,14.571248339219,0.164241374,0.246362061,0.164241374
NCS29,9.0,Low Fat,0.069487587,Health and Hygiene,266.6884,OUT013,1987,High,Tier 3,Supermarket Type1,3974.826,Non-Consumable,26,1984.0,0.07826435466666666,0.8878574070654831,5.589823617499286,0.625388283,234.0,18.5315333968908,0.208462761,0.208462761,0.069487587
FDK33,17.85,Low Fat,0.011180843,Snack Foods,213.456,OUT027,1985,Medium,Tier 3,Supermarket Type3,4261.12,FOOD,28,1980.0,0.0126417325,0.884439138385502,5.368104589121276,0.19957804755,499.80000000000007,2.386618023408,0.022361686,0.033542529,0.033542529
FDW24,6.8,Low Fat,0.037315469,Baking Goods,50.0034,OUT027,1985,Medium,Tier 3,Supermarket Type3,1992.7394,FOOD,28,1989.0,0.0441639545,0.8449304285013698,3.931892297168869,0.2537451892,190.4,1.8659003225945998,0.074630938,0.111946407,0.111946407
FDR08,18.7,Low Fat,0.037835765,Fruits and Vegetables,111.1886,OUT017,2007,Small,Tier 2,Supermarket Type1,2334.9606,FOOD,6,2005.0,0.04238803283333333,0.8926048809287159,4.720181383648456,0.7075288055,112.19999999999999,4.206905740279,0.037835765,0.07567153,0.037835765
FDB45,20.85,Low Fat,0.021312043,Fruits and Vegetables,104.9306,OUT013,1987,High,Tier 3,Supermarket Type1,2299.6732,FOOD,26,1968.0,0.024023372666666667,0.8871378426215425,4.662784162710177,0.44435609655,542.1,2.2362854592157997,0.063936129,0.063936129,0.021312043
FDW32,18.35,Regular,0.094218363,Fruits and Vegetables,83.9882,OUT013,1987,High,Tier 3,Supermarket Type1,1202.4348,FOOD,26,1981.0,0.11355691257142857,0.8297016964135547,4.442512423324026,1.72890696105,477.1,7.9132307153166,0.282655089,0.282655089,0.094218363
FDN21,18.6,Low Fat,0.076841095,Snack Foods,162.2236,OUT035,2004,Small,Tier 2,Supermarket Type1,2900.2248,FOOD,9,1992.0,0.085097136,0.9029809769391063,5.095121039918437,1.4292443670000001,167.4,12.465439058842,0.076841095,0.15368219,0.076841095
FDH56,9.8,Regular,0.063805139,Fruits and Vegetables,117.3492,OUT035,2004,Small,Tier 2,Supermarket Type1,810.9444,FOOD,9,1957.0,0.07686601014285714,0.8300826188508649,4.773639576325825,0.6252903622,88.2,7.4874820175388,0.063805139,0.127610278,0.063805139
FDQ07,15.1,Regular,0.087542757,Fruits and Vegetables,219.8456,OUT049,1999,Medium,Tier 1,Supermarket Type1,6189.2768,FOOD,14,2006.0,0.0874560518,1.0009914145243863,5.397463814819392,1.3218956307,211.4,19.2458899383192,0.175085514,0.087542757,0.087542757
FDU58,6.61,Regular,0.028871235,Snack Foods,188.7898,OUT027,1985,Medium,Tier 3,Supermarket Type3,2057.9878,FOOD,28,1955.0,0.03389176525,0.8518657788118605,5.245917143951972,0.19083886335,185.08,5.450594681403,0.05774247,0.086613705,0.086613705
FDK36,7.09,Low Fat,0.00720931,Baking Goods,48.1034,OUT013,1987,High,Tier 3,Supermarket Type1,1069.2748,FOOD,26,1977.0,0.007215015,0.9992092878531784,3.8939282788388963,0.0511140079,184.34,0.346792322654,0.02162793,0.02162793,0.00720931
NCG18,15.3,Low Fat,0.02286663,Household,102.8332,OUT027,1985,Medium,Tier 3,Supermarket Type3,2768.3964,Non-Consumable,28,1995.0,0.02683930275,0.8519830121145752,4.642785765449425,0.349859439,428.40000000000003,2.351448736116,0.04573326,0.06859989,0.06859989
FDQ26,13.5,Regular,0.067543727,Dairy,57.2562,OUT027,1985,Medium,Tier 3,Supermarket Type3,2073.967,FOOD,28,1987.0,0.06794849133333333,0.9940430710764763,4.064850524549953,0.9118403145,378.0,3.8672971418574,0.135087454,0.202631181,0.202631181
DRL47,19.7,Low Fat,0.038549197,Hard Drinks,127.5362,OUT027,1985,Medium,Tier 3,Supermarket Type3,1006.6896,Drinks,28,1966.0,0.038707694,0.9959052843602618,4.8562105767241395,0.7594191808999999,551.6,4.9164180984314,0.077098394,0.115647591,0.115647591
DRJ11,9.5,Low Fat,0.096636355,Hard Drinks,188.9872,OUT017,2007,Small,Tier 2,Supermarket Type1,1323.6104,Drinks,6,2002.0,0.09663635500000001,0.9999999999999999,5.246956701470079,0.9180453725,57.0,18.263034149655997,0.096636355,0.19327271,0.096636355
FDB41,19.0,Regular,0.097709541,Frozen Foods,48.6718,OUT018,2009,Medium,Tier 3,Supermarket Type2,614.5334,FOOD,4,1972.0,0.12051547216666665,0.8107634583621991,3.9054373676412144,1.856481279,76.0,4.7556992376438,0.195419082,0.293128623,0.195419082
NCA06,20.5,Low Fat,0.143283608,Household,37.919,OUT046,1997,Small,Tier 1,Supermarket Type1,183.095,Non-Consumable,16,2007.0,0.1433687293333333,0.9994062768517995,3.661482563256985,2.9373139640000003,328.0,5.433171131752,0.143283608,0.143283608,0.143283608
NCZ41,19.85,Low Fat,0.064551885,Health and Hygiene,125.2704,OUT045,2002,Small,Tier 2,Supermarket Type1,2127.8968,Non-Consumable,11,1972.0,0.0645285495,1.0003616306298657,4.838425639260571,1.28135491725,218.35000000000002,8.086440454704,0.064551885,0.12910377,0.064551885
NCD54,21.1,Low Fat,0.029173031,Household,145.7786,OUT017,2007,Small,Tier 2,Supermarket Type1,1444.786,Non-Consumable,6,1959.0,0.03212623828571428,0.908074911869545,4.9889253289872215,0.6155509541,126.60000000000001,4.2528036169366,0.029173031,0.058346062,0.029173031
FDM34,19.0,Low Fat,0.067120954,Snack Foods,132.9626,OUT027,1985,Medium,Tier 3,Supermarket Type3,3279.065,FOOD,28,1979.0,0.07879606475,0.8518312965623069,4.897560656516396,1.275298126,532.0,8.9245765583204,0.134241908,0.20136286199999998,0.20136286199999998
FDL57,15.1,Regular,0.067020992,Snack Foods,260.3304,OUT013,1987,High,Tier 3,Supermarket Type1,5424.9384,FOOD,26,1956.0,0.07554532583333333,0.8871626571293166,5.565785507129507,1.0120169792,392.59999999999997,17.4476016557568,0.201062976,0.201062976,0.067020992
NCD30,19.7,Low Fat,0.026826919,Household,98.7726,OUT013,1987,High,Tier 3,Supermarket Type1,1859.5794,Non-Consumable,26,1983.0,0.0268653165,0.9985707408286071,4.602893596523718,0.5284903043,512.1999999999999,2.6497645396194,0.080480757,0.080480757,0.026826919
FDH17,16.2,Regular,0.01665334,Frozen Foods,97.3726,OUT046,1997,Small,Tier 1,Supermarket Type1,2055.3246,FOOD,16,1996.0,0.01845924942857143,0.9021677758047831,4.588762309997784,0.26978410799999997,259.2,1.621579014484,0.01665334,0.01665334,0.01665334
FDD57,18.1,Low Fat,0.022395357,Fruits and Vegetables,96.5094,OUT035,2004,Small,Tier 2,Supermarket Type1,1332.9316,FOOD,9,1956.0,0.024560008285714283,0.911862762400883,4.579948783613042,0.40535596170000004,162.9,2.1613624668558002,0.022395357,0.044790714,0.022395357
